"code","stage1","stage2","stage3","x","y","lonD","lonM","lonS","latD","latM","latS"
"2820053000","인천광역시","남동구","간석1동","55","124","126","42","26.52","37","27","20.98"
"2820054000","인천광역시","남동구","간석2동","55","124","126","42","39.84","37","27","32.04"
"2820055000","인천광역시","남동구","간석3동","55","124","126","42","59.76","37","27","48.11"
"2820055100","인천광역시","남동구","간석4동","55","124","126","42","10.08","37","27","49.64"
"2820056000","인천광역시","남동구","만수1동","56","124","126","44","2.88","37","26","45.58"
"2820057000","인천광역시","남동구","만수2동","56","124","126","43","58.52","37","27","23.1"
"2820058000","인천광역시","남동구","만수3동","55","124","126","43","30.64","37","27","32.98"
"2820058100","인천광역시","남동구","만수4동","56","124","126","44","15.76","37","27","24.11"
"2820058200","인천광역시","남동구","만수5동","56","124","126","43","47.64","37","27","18.75"
"2820058300","인천광역시","남동구","만수6동","56","124","126","44","23.11","37","26","27.29"
"2820065000","인천광역시","남동구","장수서창동","56","124","126","44","58.03","37","25","59.1"
"2820065500","인천광역시","남동구","서창2동","56","124","126","45","7.78","37","25","26.45"
"2820066000","인천광역시","남동구","남촌도림동","55","124","126","43","2.23","37","25","45.76"
"2820069000","인천광역시","남동구","논현1동","56","123","126","43","45.55","37","24","20.48"
"2820070000","인천광역시","남동구","논현2동","55","123","126","42","59.02","37","24","15.21"
"2820071000","인천광역시","남동구","논현고잔동","55","123","126","43","6.03","37","24","5.23"
"2823700000","인천광역시","부평구","","55","125","126","43","26.76","37","30","15.36"
"2823751000","인천광역시","부평구","부평1동","55","125","126","43","19.59","37","29","29.16"
"2823752000","인천광역시","부평구","부평2동","55","125","126","43","12.15","37","29","2.72"
"2823753000","인천광역시","부평구","부평3동","55","125","126","42","37.03","37","28","59.66"
"2823754000","인천광역시","부평구","부평4동","56","125","126","43","37.2","37","29","52.95"
"2823755000","인천광역시","부평구","부평5동","56","125","126","43","49.71","37","29","26.97"
"2823756000","인천광역시","부평구","부평6동","56","125","126","43","35.52","37","29","1.07"
"2823757000","인천광역시","부평구","산곡1동","55","125","126","42","8.35","37","30","14.91"
"2823758000","인천광역시","부평구","산곡2동","55","125","126","42","38.55","37","30","10.98"
"2823758100","인천광역시","부평구","산곡3동","55","125","126","42","41.44","37","29","16.63"
"2823758200","인천광역시","부평구","산곡4동","55","125","126","42","48.76","37","29","56.67"
"2823759100","인천광역시","부평구","청천1동","55","126","126","42","14.03","37","30","50.14"
"2823759200","인천광역시","부평구","청천2동","55","125","126","42","23.52","37","30","43.42"
"2823764100","인천광역시","부평구","갈산1동","56","126","126","43","45.64","37","30","53.32"
"2823764200","인천광역시","부평구","갈산2동","56","125","126","43","40.55","37","30","28.64"
"2823764600","인천광역시","부평구","삼산1동","56","126","126","44","23.2","37","30","56.26"
"2823764800","인천광역시","부평구","삼산2동","56","125","126","44","18.55","37","30","32.3"
"2823765000","인천광역시","부평구","부개1동","56","125","126","44","20.79","37","28","57.72"
"2823766000","인천광역시","부평구","부개2동","56","125","126","44","21.2","37","29","31.2"
"2823766100","인천광역시","부평구","부개3동","56","125","126","44","13.2","37","30","5.63"
"2823767000","인천광역시","부평구","일신동","56","125","126","44","56.32","37","28","53.64"
"2823768000","인천광역시","부평구","십정1동","55","125","126","41","53.52","37","28","22.7"
"2823769000","인천광역시","부평구","십정2동","55","125","126","42","36.47","37","28","15.6"
"2824500000","인천광역시","계양구","","56","126","126","44","23.11","37","32","5.25"
"2824560100","인천광역시","계양구","효성1동","55","126","126","42","51.2","37","31","46.58"
"2824560200","인천광역시","계양구","효성2동","55","126","126","42","42.71","37","31","20.04"
"2824561100","인천광역시","계양구","계산1동","55","126","126","43","35.67","37","32","24.39"
"2824561200","인천광역시","계양구","계산2동","56","126","126","43","45.35","37","32","40.64"
"2824561300","인천광역시","계양구","계산3동","56","126","126","43","52.08","37","32","2.14"
"2824561400","인천광역시","계양구","계산4동","56","126","126","44","38.03","37","31","54.42"
"2824562100","인천광역시","계양구","작전1동","56","126","126","43","54.79","37","31","40.51"
"2824562200","인천광역시","계양구","작전2동","55","126","126","43","33.84","37","31","48.32"
"2824564000","인천광역시","계양구","작전서운동","56","126","126","44","18.79","37","31","30.86"
"2824571000","인천광역시","계양구","계양1동","56","127","126","44","10.47","37","34","26.77"
"2824572000","인천광역시","계양구","계양2동","56","126","126","44","21.0","37","32","27.44"
"2824573000","인천광역시","계양구","계양3동","56","127","126","45","37.44","37","33","33"
"2826000000","인천광역시","서구","","55","126","126","40","41.52","37","32","33.69"
"2826051500","인천광역시","서구","검암경서동","55","127","126","40","32.55","37","33","41.98"
"2826053000","인천광역시","서구","연희동","55","126","126","40","48.96","37","32","46.41"
"2826053600","인천광역시","서구","청라1동","54","126","126","39","13.8","37","31","55.1"
"2826053700","인천광역시","서구","청라2동","54","126","126","38","27.65","37","31","55.08"
"2826053900","인천광역시","서구","청라3동","54","126","126","37","46.29","37","31","28.89"
"2826054200","인천광역시","서구","가정1동","55","126","126","40","35.52","37","31","13.61"
"2826054300","인천광역시","서구","가정2동","55","126","126","40","47.4","37","31","24.79"
"2826054400","인천광역시","서구","가정3동","55","125","126","40","47.71","37","30","45.79"
"2826055000","인천광역시","서구","석남1동","55","125","126","40","36.47","37","30","30.08"
"2826056000","인천광역시","서구","석남2동","55","125","126","40","36.11","37","29","59.32"
"2826056100","인천광역시","서구","석남3동","55","125","126","40","49.35","37","30","19.51"
"2826057500","인천광역시","서구","신현원창동","55","125","126","40","27.67","37","30","42.47"
"2826058000","인천광역시","서구","가좌1동","55","125","126","40","30.35","37","29","28.01"
"2826059000","인천광역시","서구","가좌2동","55","125","126","41","13.03","37","29","16.98"
"2826060000","인천광역시","서구","가좌3동","55","125","126","40","54.76","37","29","22.75"
"2826061000","인천광역시","서구","가좌4동","55","125","126","41","8.47","37","29","4.64"
"2826068000","인천광역시","서구","검단동","54","127","126","39","48.15","37","35","57.77"
"2826069000","인천광역시","서구","불로대곡동","55","128","126","41","27.52","37","36","51.7"
"2826070000","인천광역시","서구","원당동","55","127","126","41","59.44","37","35","28.01"
"2826071000","인천광역시","서구","당하동","55","127","126","40","38.32","37","35","28.22"
"2826072000","인천광역시","서구","오류왕길동","54","127","126","38","13.75","37","35","51.69"
"2826073000","인천광역시","서구","마전동","54","127","126","39","40.7858399999986","37","35","34.6617600000087"
"2826074000","인천광역시","서구","아라동","55","127","126","42","56.159999999981665","37","35","38.4000000000043"
"2871000000","인천광역시","강화군","","51","130","126","29","24.0","37","44","37.89"
"2871025000","인천광역시","강화군","강화읍","51","131","126","29","8.15","37","44","43.95"
"2871031000","인천광역시","강화군","선원면","51","130","126","29","12.79","37","42","37.82"
"2871032000","인천광역시","강화군","불은면","51","129","126","28","56.71","37","41","1.88"
"2871033000","인천광역시","강화군","길상면","51","128","126","29","35.4","37","38","16.17"
"2871034000","인천광역시","강화군","화도면","50","128","126","25","20.2","37","37","44.07"
"2871035000","인천광역시","강화군","양도면","50","129","126","25","26.96","37","39","35.95"
"2871036000","인천광역시","강화군","내가면","50","130","126","23","30.79","37","42","59.76"
"2871037000","인천광역시","강화군","하점면","50","131","126","24","49.11","37","46","18.98"
"2871038000","인천광역시","강화군","양사면","50","132","126","24","36.79","37","47","44.97"
"2871039000","인천광역시","강화군","송해면","51","131","126","27","55.59","37","45","42.39"
"2871040000","인천광역시","강화군","교동면","48","131","126","16","57.4","37","46","38.79"
"2871041000","인천광역시","강화군","삼산면","49","130","126","19","22.35","37","42","2.45"
"2871042000","인천광역시","강화군","서도면","47","128","126","14","31.59","37","38","51.29"
"2872000000","인천광역시","옹진군","","54","124","126","38","20.0","37","26","37.41"
"2872031000","인천광역시","옹진군","북도면","50","126","126","25","44.88","37","31","46.83"
"2872033000","인천광역시","옹진군","백령면","21","135","124","43","7.29","37","58","27.04"
"2872034000","인천광역시","옹진군","대청면","21","132","124","42","50.76","37","49","32.16"
"2872035000","인천광역시","옹진군","덕적면","46","119","126","8","56.0","37","13","24.89"
"2872036000","인천광역시","옹진군","영흥면","51","120","126","29","9.28","37","15","10.58"
"2872037000","인천광역시","옹진군","자월면","48","120","126","18","47.59","37","14","53.7"
"2872038000","인천광역시","옹진군","연평면","38","129","125","42","14.79","37","39","44.6"
"2900000000","광주광역시","","","58","74","126","51","12.11","35","9","25.11"
"2911000000","광주광역시","동구","","60","74","126","55","30.64","35","8","35.16"
"2911052500","광주광역시","동구","충장동","59","74","126","55","9.76","35","8","46.63"
"2911054500","광주광역시","동구","동명동","60","74","126","55","38.08","35","8","53.21"
"2911056000","광주광역시","동구","계림1동","59","74","126","55","17.91","35","9","19.63"
"2911057000","광주광역시","동구","계림2동","60","74","126","55","31.59","35","9","18.19"
"2911059000","광주광역시","동구","산수1동","60","74","126","55","58.0","35","9","15.32"
"2911060000","광주광역시","동구","산수2동","60","74","126","56","17.52","35","9","5.44"
"2911062000","광주광역시","동구","지산1동","60","74","126","56","5.4","35","8","45.19"
"2911063000","광주광역시","동구","지산2동","60","74","126","56","11.67","35","8","41.66"
"2911065500","광주광역시","동구","서남동","60","74","126","55","30.79","35","8","30.69"
"2911068500","광주광역시","동구","학동","60","74","126","55","34.55","35","7","52.94"
"2911071000","광주광역시","동구","학운동","60","74","126","56","8.2","35","7","45.8"
